"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5613","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-15","passed","2026-09-15","","api/cart-mutation.spec.ts","",""
"","8319","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/discount-flow.spec.ts","",""
"","14127","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-15","passed","2026-09-15","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1340","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-15","passed","2026-09-15","","api/contract.spec.ts","",""
"","637","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-15","passed","2026-09-15","Store API","api/store-api.spec.ts","",""
"","4862","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-15","passed","2026-09-15","","api/cart-mutation.spec.ts","",""
"","6582","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/discount-flow.spec.ts","",""
"","5478","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-15","passed","2026-09-15","","api/cart-mutation.spec.ts","",""
"","5643","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/discount-flow.spec.ts","",""
"","9555","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/discount-flow.spec.ts","",""
"","8899","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/discount-flow.spec.ts","",""
"","1341","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-15","passed","2026-09-15","","support/healthCheck.setup.ts","",""
"","720","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-15","passed","2026-09-15","Store API","api/store-api.spec.ts","",""
"","925","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-15","passed","2026-09-15","","api/contract.spec.ts","",""
"","1334","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-15","passed","2026-09-15","Store API","api/store-api.spec.ts","",""
"","14789","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-15","passed","2026-09-15","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","633","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-15","passed","2026-09-15","Store API","api/store-api.spec.ts","",""
"","4991","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-15","passed","2026-09-15","","api/cart-mutation.spec.ts","",""
"","14925","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/cart-quantity.spec.ts","",""
"","8318","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-15","passed","2026-09-15","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6030","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-15","passed","2026-09-15","","api/cart-mutation.spec.ts","",""
"","1117","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-15","passed","2026-09-15","","api/contract.spec.ts","",""
"","17244","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-15","passed","2026-09-15","","e2e/cart-quantity.spec.ts","",""
"","14553","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-15","passed","2026-09-15","Purchase flow","e2e/purchase-flow.spec.ts","",""
