"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7127","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","8474","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","10179","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","1025","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","5765","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","9011","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6833","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","1145","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","16691","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/cart-quantity.spec.ts","",""
"","17446","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/cart-quantity.spec.ts","",""
"","1215","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-11","passed","2026-09-11","","support/healthCheck.setup.ts","",""
"","642","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","8092","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","7907","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","16160","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6914","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","1388","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-11","passed","2026-09-11","","api/contract.spec.ts","",""
"","11555","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","12805","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","1681","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-11","passed","2026-09-11","","api/contract.spec.ts","",""
"","1349","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-11","passed","2026-09-11","","api/contract.spec.ts","",""
"","16346","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6581","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","10223","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","5819","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","5420","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","1033","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","15937","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","17236","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5202","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","915","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","699","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","8465","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6546","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","899","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","5940","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","8348","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","8431","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","5480","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-11","passed","2026-09-11","","api/cart-mutation.spec.ts","",""
"","915","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","16819","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-11","passed","2026-09-11","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","9750","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-11","passed","2026-09-11","","e2e/discount-flow.spec.ts","",""
"","723","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-11","passed","2026-09-11","Store API","api/store-api.spec.ts","",""
"","1471","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-11","passed","2026-09-11","","api/contract.spec.ts","",""
"","938","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-11","passed","2026-09-11","","api/contract.spec.ts","",""
