"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15003","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","7157","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1557","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","17660","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-26","failed","2026-09-26","","e2e/cart-quantity.spec.ts","",""
"","682","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","1251","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-26","passed","2026-09-26","","support/healthCheck.setup.ts","",""
"","868","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","1357","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-26","passed","2026-09-26","","api/contract.spec.ts","",""
"","6892","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","4211","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-26","failed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","5916","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-26","passed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","15141","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-26","failed","2026-09-26","","e2e/cart-quantity.spec.ts","",""
"","6418","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","9850","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","935","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","578","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","9012","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","1088","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-26","passed","2026-09-26","Store API","api/store-api.spec.ts","",""
"","4718","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-26","passed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","17699","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-26","failed","2026-09-26","","e2e/cart-quantity.spec.ts","",""
"","13118","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","15515","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-26","failed","2026-09-26","","e2e/cart-quantity.spec.ts","",""
"","8253","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","7345","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","11086","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","14979","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-26","passed","2026-09-26","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1405","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-26","passed","2026-09-26","","api/contract.spec.ts","",""
"","7325","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","6516","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-26","passed","2026-09-26","","e2e/discount-flow.spec.ts","",""
"","4209","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-26","failed","2026-09-26","","api/cart-mutation.spec.ts","",""
"","5552","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-26","passed","2026-09-26","","api/cart-mutation.spec.ts","",""
