"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15429","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","15614","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5191","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","17538","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/cart-quantity.spec.ts","",""
"","7246","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","4845","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","5528","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","12824","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/cart-quantity.spec.ts","",""
"","5907","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-18","passed","2026-09-18","","api/cart-mutation.spec.ts","",""
"","707","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","1014","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-18","passed","2026-09-18","","support/healthCheck.setup.ts","",""
"","1639","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-18","passed","2026-09-18","","api/contract.spec.ts","",""
"","6155","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","754","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","716","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-18","passed","2026-09-18","Store API","api/store-api.spec.ts","",""
"","11855","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/cart-quantity.spec.ts","",""
"","14821","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6622","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-18","passed","2026-09-18","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","8872","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","9116","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/discount-flow.spec.ts","",""
"","17514","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-18","passed","2026-09-18","","e2e/cart-quantity.spec.ts","",""
