"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8851","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","1536","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-19","passed","2026-09-19","","api/contract.spec.ts","",""
"","8022","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","4776","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","964","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-19","passed","2026-09-19","Store API","api/store-api.spec.ts","",""
"","1321","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-19","passed","2026-09-19","","api/contract.spec.ts","",""
"","724","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-19","passed","2026-09-19","Store API","api/store-api.spec.ts","",""
"","5819","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","1371","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-19","passed","2026-09-19","","api/contract.spec.ts","",""
"","4827","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","6685","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","7443","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","13368","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5561","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","6517","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","16309","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/cart-quantity.spec.ts","",""
"","12867","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5961","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","14465","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1131","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-19","passed","2026-09-19","","support/healthCheck.setup.ts","",""
"","16799","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/cart-quantity.spec.ts","",""
"","13814","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6223","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","5984","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","14073","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/cart-quantity.spec.ts","",""
"","5823","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","8311","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","5503","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-19","passed","2026-09-19","","e2e/discount-flow.spec.ts","",""
"","906","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-19","passed","2026-09-19","Store API","api/store-api.spec.ts","",""
"","1362","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-19","passed","2026-09-19","","api/contract.spec.ts","",""
"","5441","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-19","passed","2026-09-19","","api/cart-mutation.spec.ts","",""
"","1183","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-19","passed","2026-09-19","","api/contract.spec.ts","",""
"","976","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-19","passed","2026-09-19","Store API","api/store-api.spec.ts","",""
"","13436","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-19","passed","2026-09-19","Purchase flow","e2e/purchase-flow.spec.ts","",""
