"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15280","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","719","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","914","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-22","passed","2026-09-22","","api/contract.spec.ts","",""
"","4902","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-22","passed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","8056","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","5647","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-22","passed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","14700","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1319","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-22","passed","2026-09-22","","api/contract.spec.ts","",""
"","4545","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-22","failed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","1216","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-22","passed","2026-09-22","","api/contract.spec.ts","",""
"","16445","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-22","failed","2026-09-22","","e2e/cart-quantity.spec.ts","",""
"","5010","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-22","passed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","955","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","4468","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-22","failed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","6144","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-22","passed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","975","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","7348","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","818","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","15624","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-22","failed","2026-09-22","","e2e/cart-quantity.spec.ts","",""
"","736","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","1409","[ENV-HEALTH-CHECK-001] Confirmar que o ambiente está acessível","health-check","2026-09-22","passed","2026-09-22","","support/healthCheck.setup.ts","",""
"","18632","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-22","failed","2026-09-22","","e2e/cart-quantity.spec.ts","",""
"","9197","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","10490","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","1204","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-22","passed","2026-09-22","","api/contract.spec.ts","",""
"","9541","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","15874","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","10517","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","8130","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","15580","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5067","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-22","passed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","16416","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-22","failed","2026-09-22","","e2e/cart-quantity.spec.ts","",""
"","4535","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-22","failed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","18356","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","567","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","7391","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","6967","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","579","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","808","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","4136","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-22","failed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","912","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-22","passed","2026-09-22","","api/contract.spec.ts","",""
"","18672","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-22","failed","2026-09-22","","e2e/cart-quantity.spec.ts","",""
"","7581","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","610","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","7199","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","11746","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","7352","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
"","8769","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-22","passed","2026-09-22","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","884","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-22","passed","2026-09-22","Store API","api/store-api.spec.ts","",""
"","4973","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-22","failed","2026-09-22","","api/cart-mutation.spec.ts","",""
"","9472","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-22","passed","2026-09-22","","e2e/discount-flow.spec.ts","",""
