"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5490","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","15194","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-25","failed","2026-09-25","","e2e/cart-quantity.spec.ts","",""
"","14801","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-25","failed","2026-09-25","","e2e/cart-quantity.spec.ts","",""
"","16684","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","6052","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","1176","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-25","passed","2026-09-25","","api/contract.spec.ts","",""
"","950","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","5788","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","7164","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","1203","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-25","passed","2026-09-25","","api/contract.spec.ts","",""
"","4603","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-25","failed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","10075","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","8135","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","6076","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-25","passed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","7105","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","8747","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","4686","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-25","passed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","535","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","6833","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","14316","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-25","failed","2026-09-25","","e2e/cart-quantity.spec.ts","",""
"","4473","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-25","failed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","956","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","1069","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","4587","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-25","passed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","580","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","3608","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-25","failed","2026-09-25","","api/cart-mutation.spec.ts","",""
"","6931","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","14230","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","720","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","6774","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","905","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-25","passed","2026-09-25","Store API","api/store-api.spec.ts","",""
"","1148","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-25","passed","2026-09-25","","api/contract.spec.ts","",""
"","15288","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-25","passed","2026-09-25","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","10489","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-25","passed","2026-09-25","","e2e/discount-flow.spec.ts","",""
"","3933","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-25","failed","2026-09-25","","api/cart-mutation.spec.ts","",""
