"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15140","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/cart-quantity.spec.ts","",""
"","8238","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-21","passed","2026-09-21","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","837","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-21","passed","2026-09-21","Store API","api/store-api.spec.ts","",""
"","545","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-21","passed","2026-09-21","Store API","api/store-api.spec.ts","",""
"","8318","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/discount-flow.spec.ts","",""
"","6244","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-21","passed","2026-09-21","","api/cart-mutation.spec.ts","",""
"","4508","[API-WC-CART-SOLD-INDIVIDUALLY-001] Rejeitar atualização para quantidade > 1 em produto sold_individually","chromium-api","2026-09-21","passed","2026-09-21","","api/cart-mutation.spec.ts","",""
"","10199","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/discount-flow.spec.ts","",""
"","739","[API-WC-STORE-CART-001] Consultar um carrinho novo","chromium-api","2026-09-21","passed","2026-09-21","Store API","api/store-api.spec.ts","",""
"","1144","[API-WC-STORE-PRODUCTS-CONTRACT-001] Resposta real respeita o schema declarado pela própria API","chromium-api","2026-09-21","passed","2026-09-21","","api/contract.spec.ts","",""
"","7441","[E2E-DISCOUNT-001] Validar desconto aplicado no card do produto","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/discount-flow.spec.ts","",""
"","7946","[E2E-PURCHASE-002] Validar produto sem controle de compra","chromium-e2e","2026-09-21","passed","2026-09-21","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","10783","[E2E-DISCOUNT-002] Validar preço promocional cobrado no carrinho","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/discount-flow.spec.ts","",""
"","14372","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/cart-quantity.spec.ts","",""
"","15476","[E2E-PURCHASE-001] Comprar produto autenticado até o checkout","chromium-e2e","2026-09-21","passed","2026-09-21","Purchase flow","e2e/purchase-flow.spec.ts","",""
"","5000","[API-WC-CART-UPDATE-ITEM-001] Atualizar quantidade de uma variação no carrinho","chromium-api","2026-09-21","passed","2026-09-21","","api/cart-mutation.spec.ts","",""
"","772","[API-WC-STORE-PRODUCTS-001] Consultar produtos disponíveis","chromium-api","2026-09-21","passed","2026-09-21","Store API","api/store-api.spec.ts","",""
"","15998","[E2E-CART-QUANTITY-001] Alterar quantidade do item no carrinho pela UI","chromium-e2e","2026-09-21","passed","2026-09-21","","e2e/cart-quantity.spec.ts","",""
